codec,k,n,trace,assemblies,seed,schedule,gap_ms,arrivals,rank,valid,matrix_ms,encode_ms,root_ms,proof_ms,elimination_ms,backsub_ms,reencode_root_ms,elimination_before_last_ms,tail_ms,completion_ms,array_storage_bound_bytes,process_peak_rss_kib,warmup
rs16,8,10,parity_first,1,101,online,0,8,8,1,0.008185,0.590308,0.627106,0.625054,0.556977,0.891602,1.34703,0,3.42066,3.42066,2883872,24016,0
rs16,8,10,parity_first,1,101,online,0.1,8,8,1,0.008185,0.590308,0.627106,0.625054,0.556977,0.891602,1.34703,0.323562,2.72066,3.42066,2883872,24016,0
rs16,8,10,parity_first,1,101,online,1,8,8,1,0.008185,0.590308,0.627106,0.625054,0.556977,0.891602,1.34703,0.482807,2.39204,9.39204,2883872,24016,0
rs16,8,10,parity_first,1,101,online_eager,0,8,8,1,0.008185,0.590308,0.627106,0.588135,0.765967,9e-05,1.29794,0,2.65213,2.65213,2883872,24016,0
rs16,8,10,parity_first,1,101,online_eager,0.1,8,8,1,0.008185,0.590308,0.627106,0.588135,0.765967,9e-05,1.29794,0.354755,1.95213,2.65213,2883872,24016,0
rs16,8,10,parity_first,1,101,online_eager,1,8,8,1,0.008185,0.590308,0.627106,0.588135,0.765967,9e-05,1.29794,0.664466,1.47579,8.47579,2883872,24016,0
rs16,8,10,parity_first,1,102,batch,0,8,8,1,0.00547,0.537858,0.620694,0.588296,0.563998,0.890691,1.30154,0,3.34453,3.34453,2883872,24016,0
rs16,8,10,parity_first,1,102,batch,0.1,8,8,1,0.00547,0.537858,0.620694,0.588296,0.563998,0.890691,1.30154,0,2.83217,3.53217,2883872,24016,0
rs16,8,10,parity_first,1,102,batch,1,8,8,1,0.00547,0.537858,0.620694,0.588296,0.563998,0.890691,1.30154,0,2.83217,9.83217,2883872,24016,0
rs16,8,10,parity_first,1,102,online,0,8,8,1,0.00547,0.537858,0.620694,0.588296,0.563998,0.890691,1.30154,0,3.34453,3.34453,2883872,24016,0
rs16,8,10,parity_first,1,102,online,0.1,8,8,1,0.00547,0.537858,0.620694,0.588296,0.563998,0.890691,1.30154,0.340124,2.64453,3.34453,2883872,24016,0
rs16,8,10,parity_first,1,102,online,1,8,8,1,0.00547,0.537858,0.620694,0.588296,0.563998,0.890691,1.30154,0.489579,2.34259,9.34259,2883872,24016,0
rs16,8,10,parity_first,1,102,online_eager,0,8,8,1,0.00547,0.537858,0.620694,0.59084,0.767561,5e-05,1.30519,0,2.66364,2.66364,2883872,24016,0
rs16,8,10,parity_first,1,102,online_eager,0.1,8,8,1,0.00547,0.537858,0.620694,0.59084,0.767561,5e-05,1.30519,0.354106,1.96364,2.66364,2883872,24016,0
rs16,8,10,parity_first,1,102,online_eager,1,8,8,1,0.00547,0.537858,0.620694,0.59084,0.767561,5e-05,1.30519,0.668746,1.47791,8.47791,2883872,24016,0
rs16,8,10,parity_first,1,103,batch,0,8,8,1,0.004409,0.538219,0.621766,0.592631,0.556244,0.897734,1.31913,0,3.36574,3.36574,2883872,24016,0
rs16,8,10,parity_first,1,103,batch,0.1,8,8,1,0.004409,0.538219,0.621766,0.592631,0.556244,0.897734,1.31913,0,2.84657,3.54657,2883872,24016,0
rs16,8,10,parity_first,1,103,batch,1,8,8,1,0.004409,0.538219,0.621766,0.592631,0.556244,0.897734,1.31913,0,2.84657,9.84657,2883872,24016,0
rs16,8,10,parity_first,1,103,online,0,8,8,1,0.004409,0.538219,0.621766,0.592631,0.556244,0.897734,1.31913,0,3.36574,3.36574,2883872,24016,0
rs16,8,10,parity_first,1,103,online,0.1,8,8,1,0.004409,0.538219,0.621766,0.592631,0.556244,0.897734,1.31913,0.334355,2.66574,3.36574,2883872,24016,0
rs16,8,10,parity_first,1,103,online,1,8,8,1,0.004409,0.538219,0.621766,0.592631,0.556244,0.897734,1.31913,0.482215,2.36436,9.36436,2883872,24016,0
rs16,8,10,parity_first,1,103,online_eager,0,8,8,1,0.004409,0.538219,0.621766,0.601138,0.773341,4e-05,1.3058,0,2.68032,2.68032,2883872,24016,0
rs16,8,10,parity_first,1,103,online_eager,0.1,8,8,1,0.004409,0.538219,0.621766,0.601138,0.773341,4e-05,1.3058,0.352121,1.98032,2.68032,2883872,24016,0
rs16,8,10,parity_first,1,103,online_eager,1,8,8,1,0.004409,0.538219,0.621766,0.601138,0.773341,4e-05,1.3058,0.669466,1.48652,8.48652,2883872,24016,0
rlnc16,8,10,parity_first,1,100,batch,0,8,8,1,0.003486,0.860054,1.77239,0.639048,0.551567,0.911069,1.35679,0,3.45848,3.45848,2883872,24016,1
rlnc16,8,10,parity_first,1,100,batch,0.1,8,8,1,0.003486,0.860054,1.77239,0.639048,0.551567,0.911069,1.35679,0,2.89991,3.59991,2883872,24016,1
rlnc16,8,10,parity_first,1,100,batch,1,8,8,1,0.003486,0.860054,1.77239,0.639048,0.551567,0.911069,1.35679,0,2.89991,9.89991,2883872,24016,1
rlnc16,8,10,parity_first,1,100,online,0,8,8,1,0.003486,0.860054,1.77239,0.639048,0.551567,0.911069,1.35679,0,3.45848,3.45848,2883872,24016,1
rlnc16,8,10,parity_first,1,100,online,0.1,8,8,1,0.003486,0.860054,1.77239,0.639048,0.551567,0.911069,1.35679,0.306813,2.75848,3.45848,2883872,24016,1
rlnc16,8,10,parity_first,1,100,online,1,8,8,1,0.003486,0.860054,1.77239,0.639048,0.551567,0.911069,1.35679,0.477739,2.42217,9.42217,2883872,24016,1
rlnc16,8,10,parity_first,1,100,online_eager,0,8,8,1,0.003486,0.860054,1.77239,0.591322,0.755385,8.1e-05,1.30367,0,2.65046,2.65046,2883872,24016,1
rlnc16,8,10,parity_first,1,100,online_eager,0.1,8,8,1,0.003486,0.860054,1.77239,0.591322,0.755385,8.1e-05,1.30367,0.348693,1.95046,2.65046,2883872,24016,1
rlnc16,8,10,parity_first,1,100,online_eager,1,8,8,1,0.003486,0.860054,1.77239,0.591322,0.755385,8.1e-05,1.30367,0.6511,1.48714,8.48714,2883872,24016,1
rlnc16,8,10,parity_first,1,101,batch,0,8,8,1,0.001593,0.534713,0.620214,0.50615,0.509044,0.460614,0.781998,0,2.25781,2.25781,2883872,24016,0
rlnc16,8,10,parity_first,1,101,batch,0.1,8,8,1,0.001593,0.534713,0.620214,0.50615,0.509044,0.460614,0.781998,0,1.79385,2.49385,2883872,24016,0
rlnc16,8,10,parity_first,1,101,batch,1,8,8,1,0.001593,0.534713,0.620214,0.50615,0.509044,0.460614,0.781998,0,1.79385,8.79385,2883872,24016,0
rlnc16,8,10,parity_first,1,101,online,0,8,8,1,0.001593,0.534713,0.620214,0.50615,0.509044,0.460614,0.781998,0,2.25781,2.25781,2883872,24016,0
rlnc16,8,10,parity_first,1,101,online,0.1,8,8,1,0.001593,0.534713,0.620214,0.50615,0.509044,0.460614,0.781998,0.34285,1.55781,2.25781,2883872,24016,0
rlnc16,8,10,parity_first,1,101,online,1,8,8,1,0.001593,0.534713,0.620214,0.50615,0.509044,0.460614,0.781998,0.47472,1.31913,8.31913,2883872,24016,0
rlnc16,8,10,parity_first,1,101,online_eager,0,8,8,1,0.001593,0.534713,0.620214,0.293481,0.353333,3e-05,0.622778,0,1.26962,1.26962,2883872,24016,0
rlnc16,8,10,parity_first,1,101,online_eager,0.1,8,8,1,0.001593,0.534713,0.620214,0.293481,0.353333,3e-05,0.622778,0.306355,0.705163,1.40516,2883872,24016,0
rlnc16,8,10,parity_first,1,101,online_eager,1,8,8,1,0.001593,0.534713,0.620214,0.293481,0.353333,3e-05,0.622778,0.306355,0.705163,7.70516,2883872,24016,0
rlnc16,8,10,parity_first,1,102,batch,0,8,8,1,0.000962,0.301836,0.2881,0.280146,0.252372,0.414007,0.627277,0,1.5738,1.5738,2883872,24016,0
rlnc16,8,10,parity_first,1,102,batch,0.1,8,8,1,0.000962,0.301836,0.2881,0.280146,0.252372,0.414007,0.627277,0,1.32936,2.02936,2883872,24016,0
rlnc16,8,10,parity_first,1,102,batch,1,8,8,1,0.000962,0.301836,0.2881,0.280146,0.252372,0.414007,0.627277,0,1.32936,8.32936,2883872,24016,0
rlnc16,8,10,parity_first,1,102,online,0,8,8,1,0.000962,0.301836,0.2881,0.280146,0.252372,0.414007,0.627277,0,1.5738,1.5738,2883872,24016,0
rlnc16,8,10,parity_first,1,102,online,0.1,8,8,1,0.000962,0.301836,0.2881,0.280146,0.252372,0.414007,0.627277,0.218559,1.1108,1.8108,2883872,24016,0
rlnc16,8,10,parity_first,1,102,online,1,8,8,1,0.000962,0.301836,0.2881,0.280146,0.252372,0.414007,0.627277,0.218559,1.1108,8.1108,2883872,24016,0
rlnc16,8,10,parity_first,1,102,online_eager,0,8,8,1,0.000962,0.301836,0.2881,0.300452,0.350239,3e-05,0.683302,0,1.33402,1.33402,2883872,24016,0
rlnc16,8,10,parity_first,1,102,online_eager,0.1,8,8,1,0.000962,0.301836,0.2881,0.300452,0.350239,3e-05,0.683302,0.296701,0.776113,1.47611,2883872,24016,0
rlnc16,8,10,parity_first,1,102,online_eager,1,8,8,1,0.000962,0.301836,0.2881,0.300452,0.350239,3e-05,0.683302,0.302669,0.770145,7.77015,2883872,24016,0
rlnc16,8,10,parity_first,1,103,batch,0,8,8,1,0.000952,0.248126,0.291096,0.28356,0.268823,0.417854,0.625894,0,1.59613,1.59613,2883872,24016,0
rlnc16,8,10,parity_first,1,103,batch,0.1,8,8,1,0.000952,0.248126,0.291096,0.28356,0.268823,0.417854,0.625894,0,1.3485,2.0485,2883872,24016,0
rlnc16,8,10,parity_first,1,103,batch,1,8,8,1,0.000952,0.248126,0.291096,0.28356,0.268823,0.417854,0.625894,0,1.3485,8.3485,2883872,24016,0
rlnc16,8,10,parity_first,1,103,online,0,8,8,1,0.000952,0.248126,0.291096,0.28356,0.268823,0.417854,0.625894,0,1.59613,1.59613,2883872,24016,0
rlnc16,8,10,parity_first,1,103,online,0.1,8,8,1,0.000952,0.248126,0.291096,0.28356,0.268823,0.417854,0.625894,0.23544,1.11306,1.81306,2883872,24016,0
rlnc16,8,10,parity_first,1,103,online,1,8,8,1,0.000952,0.248126,0.291096,0.28356,0.268823,0.417854,0.625894,0.23544,1.11306,8.11306,2883872,24016,0
rlnc16,8,10,parity_first,1,103,online_eager,0,8,8,1,0.000952,0.248126,0.291096,0.280255,0.360668,2e-05,0.614583,0,1.25553,1.25553,2883872,24016,0
rlnc16,8,10,parity_first,1,103,online_eager,0.1,8,8,1,0.000952,0.248126,0.291096,0.280255,0.360668,2e-05,0.614583,0.306165,0.705334,1.40533,2883872,24016,0
rlnc16,8,10,parity_first,1,103,online_eager,1,8,8,1,0.000952,0.248126,0.291096,0.280255,0.360668,2e-05,0.614583,0.306165,0.705334,7.70533,2883872,24016,0
rs16,8,10,withheld,1,100,batch,0,8,8,1,0.007644,0.731362,1.66389,0.642989,0.124472,0.409488,1.42118,0,2.59813,2.59813,2883872,24016,1
rs16,8,10,withheld,1,100,batch,0.1,8,8,1,0.007644,0.731362,1.66389,0.642989,0.124472,0.409488,1.42118,0,2.04393,2.74393,2883872,24016,1
rs16,8,10,withheld,1,100,batch,1,8,8,1,0.007644,0.731362,1.66389,0.642989,0.124472,0.409488,1.42118,0,2.04393,9.04393,2883872,24016,1
rs16,8,10,withheld,1,100,online,0,8,8,1,0.007644,0.731362,1.66389,0.642989,0.124472,0.409488,1.42118,0,2.59813,2.59813,2883872,24016,1
rs16,8,10,withheld,1,100,online,0.1,8,8,1,0.007644,0.731362,1.66389,0.642989,0.124472,0.409488,1.42118,0.031159,2.01277,2.71277,2883872,24016,1
rs16,8,10,withheld,1,100,online,1,8,8,1,0.007644,0.731362,1.66389,0.642989,0.124472,0.409488,1.42118,0.0541,1.98983,8.98983,2883872,24016,1
rs16,8,10,withheld,1,100,online_eager,0,8,8,1,0.007644,0.731362,1.66389,0.590298,0.535396,7e-05,1.31559,0,2.44135,2.44135,2883872,24016,1
rs16,8,10,withheld,1,100,online_eager,0.1,8,8,1,0.007644,0.731362,1.66389,0.590298,0.535396,7e-05,1.31559,0.032043,1.89552,2.59552,2883872,24016,1
rs16,8,10,withheld,1,100,online_eager,1,8,8,1,0.007644,0.731362,1.66389,0.590298,0.535396,7e-05,1.31559,0.243087,1.68448,8.68448,2883872,24016,1
rs16,8,10,withheld,1,101,batch,0,8,8,1,0.011372,0.380584,0.312586,0.351578,0.0694,0.194655,0.66094,0,1.27657,1.27657,2883872,24016,0
rs16,8,10,withheld,1,101,batch,0.1,8,8,1,0.011372,0.380584,0.312586,0.351578,0.0694,0.194655,0.66094,0,0.963908,1.66391,2883872,24016,0
rs16,8,10,withheld,1,101,batch,1,8,8,1,0.011372,0.380584,0.312586,0.351578,0.0694,0.194655,0.66094,0,0.963908,7.96391,2883872,24016,0
rs16,8,10,withheld,1,101,online,0,8,8,1,0.011372,0.380584,0.312586,0.351578,0.0694,0.194655,0.66094,0,1.27657,1.27657,2883872,24016,0
rs16,8,10,withheld,1,101,online,0.1,8,8,1,0.011372,0.380584,0.312586,0.351578,0.0694,0.194655,0.66094,0.033653,0.930255,1.63026,2883872,24016,0
rs16,8,10,withheld,1,101,online,1,8,8,1,0.011372,0.380584,0.312586,0.351578,0.0694,0.194655,0.66094,0.033653,0.930255,7.93025,2883872,24016,0
rs16,8,10,withheld,1,101,online_eager,0,8,8,1,0.011372,0.380584,0.312586,0.295644,0.250709,3e-05,0.638849,0,1.18523,1.18523,2883872,24016,0
rs16,8,10,withheld,1,101,online_eager,0.1,8,8,1,0.011372,0.380584,0.312586,0.295644,0.250709,3e-05,0.638849,0.067588,0.858889,1.55889,2883872,24016,0
rs16,8,10,withheld,1,101,online_eager,1,8,8,1,0.011372,0.380584,0.312586,0.295644,0.250709,3e-05,0.638849,0.113251,0.813226,7.81323,2883872,24016,0
rs16,8,10,withheld,1,102,batch,0,8,8,1,0.003216,0.248757,0.29306,0.280047,0.055653,0.193683,0.647665,0,1.17705,1.17705,2883872,24016,0
rs16,8,10,withheld,1,102,batch,0.1,8,8,1,0.003216,0.248757,0.29306,0.280047,0.055653,0.193683,0.647665,0,0.931897,1.6319,2883872,24016,0
rs16,8,10,withheld,1,102,batch,1,8,8,1,0.003216,0.248757,0.29306,0.280047,0.055653,0.193683,0.647665,0,0.931897,7.9319,2883872,24016,0
rs16,8,10,withheld,1,102,online,0,8,8,1,0.003216,0.248757,0.29306,0.280047,0.055653,0.193683,0.647665,0,1.17705,1.17705,2883872,24016,0
rs16,8,10,withheld,1,102,online,0.1,8,8,1,0.003216,0.248757,0.29306,0.280047,0.055653,0.193683,0.647665,0.023583,0.908314,1.60831,2883872,24016,0
rs16,8,10,withheld,1,102,online,1,8,8,1,0.003216,0.248757,0.29306,0.280047,0.055653,0.193683,0.647665,0.023583,0.908314,7.90831,2883872,24016,0
rs16,8,10,withheld,1,102,online_eager,0,8,8,1,0.003216,0.248757,0.29306,0.282811,0.257754,3e-05,0.619833,0,1.16043,1.16043,2883872,24016,0
rs16,8,10,withheld,1,102,online_eager,0.1,8,8,1,0.003216,0.248757,0.29306,0.282811,0.257754,3e-05,0.619833,0.065716,0.847538,1.54754,2883872,24016,0
rs16,8,10,withheld,1,102,online_eager,1,8,8,1,0.003216,0.248757,0.29306,0.282811,0.257754,3e-05,0.619833,0.117601,0.795653,7.79565,2883872,24016,0
rs16,8,10,withheld,1,103,batch,0,8,8,1,0.002395,0.255239,0.289242,0.281085,0.056398,0.218841,0.708429,0,1.26475,1.26475,2883872,24016,0
rs16,8,10,withheld,1,103,batch,0.1,8,8,1,0.002395,0.255239,0.289242,0.281085,0.056398,0.218841,0.708429,0,1.02014,1.72014,2883872,24016,0
rs16,8,10,withheld,1,103,batch,1,8,8,1,0.002395,0.255239,0.289242,0.281085,0.056398,0.218841,0.708429,0,1.02014,8.02014,2883872,24016,0
rs16,8,10,withheld,1,103,online,0,8,8,1,0.002395,0.255239,0.289242,0.281085,0.056398,0.218841,0.708429,0,1.26475,1.26475,2883872,24016,0
rs16,8,10,withheld,1,103,online,0.1,8,8,1,0.002395,0.255239,0.289242,0.281085,0.056398,0.218841,0.708429,0.022244,0.997892,1.69789,2883872,24016,0
rs16,8,10,withheld,1,103,online,1,8,8,1,0.002395,0.255239,0.289242,0.281085,0.056398,0.218841,0.708429,0.022244,0.997892,7.99789,2883872,24016,0
rs16,8,10,withheld,1,103,online_eager,0,8,8,1,0.002395,0.255239,0.289242,0.313429,0.253004,3e-05,0.653997,0,1.22046,1.22046,2883872,24016,0
rs16,8,10,withheld,1,103,online_eager,0.1,8,8,1,0.002395,0.255239,0.289242,0.313429,0.253004,3e-05,0.653997,0.064864,0.879046,1.57905,2883872,24016,0
rs16,8,10,withheld,1,103,online_eager,1,8,8,1,0.002395,0.255239,0.289242,0.313429,0.253004,3e-05,0.653997,0.116468,0.827442,7.82744,2883872,24016,0
rlnc16,8,10,withheld,1,100,batch,0,8,8,1,0.001493,0.370104,0.843663,0.326164,0.056545,0.200376,0.696376,0,1.27946,1.27946,2883872,24016,1
rlnc16,8,10,withheld,1,100,batch,0.1,8,8,1,0.001493,0.370104,0.843663,0.326164,0.056545,0.200376,0.696376,0,0.993182,1.69318,2883872,24016,1
rlnc16,8,10,withheld,1,100,batch,1,8,8,1,0.001493,0.370104,0.843663,0.326164,0.056545,0.200376,0.696376,0,0.993182,7.99318,2883872,24016,1
rlnc16,8,10,withheld,1,100,online,0,8,8,1,0.001493,0.370104,0.843663,0.326164,0.056545,0.200376,0.696376,0,1.27946,1.27946,2883872,24016,1
rlnc16,8,10,withheld,1,100,online,0.1,8,8,1,0.001493,0.370104,0.843663,0.326164,0.056545,0.200376,0.696376,0.023864,0.969318,1.66932,2883872,24016,1
rlnc16,8,10,withheld,1,100,online,1,8,8,1,0.001493,0.370104,0.843663,0.326164,0.056545,0.200376,0.696376,0.023864,0.969318,7.96932,2883872,24016,1
rlnc16,8,10,withheld,1,100,online_eager,0,8,8,1,0.001493,0.370104,0.843663,0.278845,0.269464,4e-05,0.627818,0,1.17617,1.17617,2883872,24016,1
rlnc16,8,10,withheld,1,100,online_eager,0.1,8,8,1,0.001493,0.370104,0.843663,0.278845,0.269464,4e-05,0.627818,0.068149,0.866273,1.56627,2883872,24016,1
rlnc16,8,10,withheld,1,100,online_eager,1,8,8,1,0.001493,0.370104,0.843663,0.278845,0.269464,4e-05,0.627818,0.117449,0.816973,7.81697,2883872,24016,1
rlnc16,8,10,withheld,1,101,batch,0,8,8,1,0.000742,0.258795,0.292609,0.282489,0.059093,0.207019,0.621986,0,1.17059,1.17059,2883872,24016,0
rlnc16,8,10,withheld,1,101,batch,0.1,8,8,1,0.000742,0.258795,0.292609,0.282489,0.059093,0.207019,0.621986,0,0.924797,1.6248,2883872,24016,0
rlnc16,8,10,withheld,1,101,batch,1,8,8,1,0.000742,0.258795,0.292609,0.282489,0.059093,0.207019,0.621986,0,0.924797,7.9248,2883872,24016,0
rlnc16,8,10,withheld,1,101,online,0,8,8,1,0.000742,0.258795,0.292609,0.282489,0.059093,0.207019,0.621986,0,1.17059,1.17059,2883872,24016,0
rlnc16,8,10,withheld,1,101,online,0.1,8,8,1,0.000742,0.258795,0.292609,0.282489,0.059093,0.207019,0.621986,0.02564,0.899157,1.59916,2883872,24016,0
rlnc16,8,10,withheld,1,101,online,1,8,8,1,0.000742,0.258795,0.292609,0.282489,0.059093,0.207019,0.621986,0.02564,0.899157,7.89916,2883872,24016,0
rlnc16,8,10,withheld,1,101,online_eager,0,8,8,1,0.000742,0.258795,0.292609,0.278382,0.261991,3e-05,0.620163,0,1.16057,1.16057,2883872,24016,0
rlnc16,8,10,withheld,1,101,online_eager,0.1,8,8,1,0.000742,0.258795,0.292609,0.278382,0.261991,3e-05,0.620163,0.066698,0.851043,1.55104,2883872,24016,0
rlnc16,8,10,withheld,1,101,online_eager,1,8,8,1,0.000742,0.258795,0.292609,0.278382,0.261991,3e-05,0.620163,0.120095,0.797646,7.79765,2883872,24016,0
rlnc16,8,10,withheld,1,102,batch,0,8,8,1,0.000691,0.255209,0.292749,0.282298,0.056567,0.202981,0.631685,0,1.17353,1.17353,2883872,24016,0
rlnc16,8,10,withheld,1,102,batch,0.1,8,8,1,0.000691,0.255209,0.292749,0.282298,0.056567,0.202981,0.631685,0,0.926178,1.62618,2883872,24016,0
rlnc16,8,10,withheld,1,102,batch,1,8,8,1,0.000691,0.255209,0.292749,0.282298,0.056567,0.202981,0.631685,0,0.926178,7.92618,2883872,24016,0
rlnc16,8,10,withheld,1,102,online,0,8,8,1,0.000691,0.255209,0.292749,0.282298,0.056567,0.202981,0.631685,0,1.17353,1.17353,2883872,24016,0
rlnc16,8,10,withheld,1,102,online,0.1,8,8,1,0.000691,0.255209,0.292749,0.282298,0.056567,0.202981,0.631685,0.023024,0.903154,1.60315,2883872,24016,0
rlnc16,8,10,withheld,1,102,online,1,8,8,1,0.000691,0.255209,0.292749,0.282298,0.056567,0.202981,0.631685,0.023024,0.903154,7.90315,2883872,24016,0
rlnc16,8,10,withheld,1,102,online_eager,0,8,8,1,0.000691,0.255209,0.292749,0.27741,0.257565,3e-05,0.622678,0,1.15768,1.15768,2883872,24016,0
rlnc16,8,10,withheld,1,102,online_eager,0.1,8,8,1,0.000691,0.255209,0.292749,0.27741,0.257565,3e-05,0.622678,0.067951,0.84874,1.54874,2883872,24016,0
rlnc16,8,10,withheld,1,102,online_eager,1,8,8,1,0.000691,0.255209,0.292749,0.27741,0.257565,3e-05,0.622678,0.115448,0.801243,7.80124,2883872,24016,0
rlnc16,8,10,withheld,1,103,batch,0,8,8,1,0.000631,0.250139,0.306776,0.279183,0.056968,0.203752,0.621255,0,1.16116,1.16116,2883872,24016,0
rlnc16,8,10,withheld,1,103,batch,0.1,8,8,1,0.000631,0.250139,0.306776,0.279183,0.056968,0.203752,0.621255,0,0.918624,1.61862,2883872,24016,0
rlnc16,8,10,withheld,1,103,batch,1,8,8,1,0.000631,0.250139,0.306776,0.279183,0.056968,0.203752,0.621255,0,0.918624,7.91862,2883872,24016,0
rlnc16,8,10,withheld,1,103,online,0,8,8,1,0.000631,0.250139,0.306776,0.279183,0.056968,0.203752,0.621255,0,1.16116,1.16116,2883872,24016,0
rlnc16,8,10,withheld,1,103,online,0.1,8,8,1,0.000631,0.250139,0.306776,0.279183,0.056968,0.203752,0.621255,0.023194,0.89543,1.59543,2883872,24016,0
rlnc16,8,10,withheld,1,103,online,1,8,8,1,0.000631,0.250139,0.306776,0.279183,0.056968,0.203752,0.621255,0.023194,0.89543,7.89543,2883872,24016,0
rlnc16,8,10,withheld,1,103,online_eager,0,8,8,1,0.000631,0.250139,0.306776,0.279333,0.259969,3e-05,0.625684,0,1.16502,1.16502,2883872,24016,0
rlnc16,8,10,withheld,1,103,online_eager,0.1,8,8,1,0.000631,0.250139,0.306776,0.279333,0.259969,3e-05,0.625684,0.066849,0.854381,1.55438,2883872,24016,0
rlnc16,8,10,withheld,1,103,online_eager,1,8,8,1,0.000631,0.250139,0.306776,0.279333,0.259969,3e-05,0.625684,0.118414,0.802816,7.80282,2883872,24016,0
rs16,32,40,systematic,1,100,batch,0,32,32,1,0.132499,8.97429,2.75186,1.4034,0.017171,0.000791,6.14559,0,7.56696,7.56696,11538944,24016,1
rs16,32,40,systematic,1,100,batch,0.1,32,32,1,0.132499,8.97429,2.75186,1.4034,0.017171,0.000791,6.14559,0,6.20595,9.30595,11538944,24016,1
rs16,32,40,systematic,1,100,batch,1,32,32,1,0.132499,8.97429,2.75186,1.4034,0.017171,0.000791,6.14559,0,6.20595,37.206,11538944,24016,1
rs16,32,40,systematic,1,100,online,0,32,32,1,0.132499,8.97429,2.75186,1.4034,0.017171,0.000791,6.14559,0,7.56696,7.56696,11538944,24016,1
rs16,32,40,systematic,1,100,online,0.1,32,32,1,0.132499,8.97429,2.75186,1.4034,0.017171,0.000791,6.14559,0.01663,6.18932,9.28932,11538944,24016,1
rs16,32,40,systematic,1,100,online,1,32,32,1,0.132499,8.97429,2.75186,1.4034,0.017171,0.000791,6.14559,0.01663,6.18932,37.1893,11538944,24016,1
rs16,32,40,systematic,1,100,online_eager,0,32,32,1,0.132499,8.97429,2.75186,1.23399,0.021142,3e-05,5.54463,0,6.7998,6.7998,11538944,24016,1
rs16,32,40,systematic,1,100,online_eager,0.1,32,32,1,0.132499,8.97429,2.75186,1.23399,0.021142,3e-05,5.54463,0.02044,5.58308,8.68308,11538944,24016,1
rs16,32,40,systematic,1,100,online_eager,1,32,32,1,0.132499,8.97429,2.75186,1.23399,0.021142,3e-05,5.54463,0.02044,5.58308,36.5831,11538944,24016,1
rs16,32,40,systematic,1,101,batch,0,32,32,1,0.068799,4.04029,1.24119,1.24821,0.017683,0.000812,5.66691,0,6.93362,6.93362,11538944,24016,0
rs16,32,40,systematic,1,101,batch,0.1,32,32,1,0.068799,4.04029,1.24119,1.24821,0.017683,0.000812,5.66691,0,5.72429,8.82429,11538944,24016,0
rs16,32,40,systematic,1,101,batch,1,32,32,1,0.068799,4.04029,1.24119,1.24821,0.017683,0.000812,5.66691,0,5.72429,36.7243,11538944,24016,0
rs16,32,40,systematic,1,101,online,0,32,32,1,0.068799,4.04029,1.24119,1.24821,0.017683,0.000812,5.66691,0,6.93362,6.93362,11538944,24016,0
rs16,32,40,systematic,1,101,online,0.1,32,32,1,0.068799,4.04029,1.24119,1.24821,0.017683,0.000812,5.66691,0.017122,5.70717,8.80717,11538944,24016,0
rs16,32,40,systematic,1,101,online,1,32,32,1,0.068799,4.04029,1.24119,1.24821,0.017683,0.000812,5.66691,0.017122,5.70717,36.7072,11538944,24016,0
rs16,32,40,systematic,1,101,online_eager,0,32,32,1,0.068799,4.04029,1.24119,1.24333,0.020974,3e-05,5.58012,0,6.84445,6.84445,11538944,24016,0
rs16,32,40,systematic,1,101,online_eager,0.1,32,32,1,0.068799,4.04029,1.24119,1.24333,0.020974,3e-05,5.58012,0.020282,5.6195,8.7195,11538944,24016,0
rs16,32,40,systematic,1,101,online_eager,1,32,32,1,0.068799,4.04029,1.24119,1.24333,0.020974,3e-05,5.58012,0.020282,5.6195,36.6195,11538944,24016,0
rs16,32,40,systematic,1,102,batch,0,32,32,1,0.049173,4.06412,1.2885,1.35813,0.018896,0.000771,5.82518,0,7.20297,7.20297,11538944,24016,0
rs16,32,40,systematic,1,102,batch,0.1,32,32,1,0.049173,4.06412,1.2885,1.35813,0.018896,0.000771,5.82518,0,5.88619,8.98619,11538944,24016,0
rs16,32,40,systematic,1,102,batch,1,32,32,1,0.049173,4.06412,1.2885,1.35813,0.018896,0.000771,5.82518,0,5.88619,36.8862,11538944,24016,0
rs16,32,40,systematic,1,102,online,0,32,32,1,0.049173,4.06412,1.2885,1.35813,0.018896,0.000771,5.82518,0,7.20297,7.20297,11538944,24016,0
rs16,32,40,systematic,1,102,online,0.1,32,32,1,0.049173,4.06412,1.2885,1.35813,0.018896,0.000771,5.82518,0.018344,5.86785,8.96785,11538944,24016,0
rs16,32,40,systematic,1,102,online,1,32,32,1,0.049173,4.06412,1.2885,1.35813,0.018896,0.000771,5.82518,0.018344,5.86785,36.8678,11538944,24016,0
rs16,32,40,systematic,1,102,online_eager,0,32,32,1,0.049173,4.06412,1.2885,1.25704,0.02024,3e-05,5.55117,0,6.82847,6.82847,11538944,24016,0
